attempt_id,phase,round_id,execution_position,position_within_round,condition_id,scene_id,inflation_mm,planning_success,failure_reason,planning_reported_solve_time_s,planning_reported_total_time_s,measured_wall_time_s,trajectory_shape,trajectory_finite,maximum_absolute_joint_difference_rad,mean_absolute_joint_difference_rad,trajectory_length_rad,frozen_trajectory_length_rad,trajectory_length_difference_rad,exact_frozen_trajectory_match,tolerance_frozen_trajectory_match_1e_7_rad,status,error
round_28__position_07__multiscene_candidate_006__inflation_000mm,measured,28,547,7,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.024732960700988772,0.03501753616333008,0.03552086800482357,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_28__position_08__multiscene_candidate_006__inflation_005mm,measured,28,548,8,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.026325504302978513,0.035081214904785156,0.03557532300328603,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_28__position_09__multiscene_candidate_006__inflation_010mm,measured,28,549,9,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.026956447601318358,0.03562905502319336,0.03604242300207261,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
round_28__position_10__multiscene_candidate_006__inflation_015mm,measured,28,550,10,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.027461600303649907,0.037316959381103514,0.03788079399964772,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_28__position_11__multiscene_candidate_006__inflation_020mm,measured,28,551,11,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.025988096237182616,0.0347476806640625,0.03516572700027609,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_28__position_12__formal_baseline_v1__inflation_000mm,measured,28,552,12,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.02555337619781494,0.0355491828918457,0.035988498995720875,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_28__position_13__formal_baseline_v1__inflation_005mm,measured,28,553,13,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.02699340724945068,0.035364864349365234,0.035765417997026816,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_28__position_14__formal_baseline_v1__inflation_010mm,measured,28,554,14,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.026056800842285156,0.03445657730102539,0.03486900999996578,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
round_28__position_15__formal_baseline_v1__inflation_015mm,measured,28,555,15,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.034908224105834953,0.0481044807434082,0.048517605995584745,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
round_28__position_16__formal_baseline_v1__inflation_020mm,measured,28,556,16,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,,0.02752787113189697,0.035952926635742184,0.036356910997710656,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True,completed,
round_28__position_17__multiscene_candidate_001__inflation_000mm,measured,28,557,17,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,,0.025683263778686523,0.034131935119628906,0.03453987000102643,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True,completed,
round_28__position_18__multiscene_candidate_001__inflation_005mm,measured,28,558,18,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,,0.025524991989135742,0.033949790954589845,0.034354935996816494,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True,completed,
round_28__position_19__multiscene_candidate_001__inflation_010mm,measured,28,559,19,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,,0.027775424003601074,0.03710585784912109,0.03756700999656459,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True,completed,
round_28__position_20__multiscene_candidate_001__inflation_015mm,measured,28,560,20,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,,0.02789311981201172,0.03681894302368164,0.037355751999712083,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True,completed,
round_29__position_01__multiscene_candidate_006__inflation_005mm,measured,29,561,1,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.025446080207824708,0.034079456329345705,0.03448912900057621,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_29__position_02__multiscene_candidate_006__inflation_010mm,measured,29,562,2,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.026166944503784182,0.034702945709228515,0.03513158999703592,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
round_29__position_03__multiscene_candidate_006__inflation_015mm,measured,29,563,3,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.025607744216918946,0.03544070434570312,0.03588231199682923,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_29__position_04__multiscene_candidate_006__inflation_020mm,measured,29,564,4,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.02629097557067871,0.03482025527954102,0.03523971600225195,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_29__position_05__formal_baseline_v1__inflation_000mm,measured,29,565,5,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.025980863571166996,0.034579071044921875,0.034994905996427406,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_29__position_06__formal_baseline_v1__inflation_005mm,measured,29,566,6,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.02616188907623291,0.034622337341308596,0.03504752899607411,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_29__position_07__formal_baseline_v1__inflation_010mm,measured,29,567,7,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.02638367938995361,0.035343231201171874,0.03575513399846386,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
round_29__position_08__formal_baseline_v1__inflation_015mm,measured,29,568,8,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.03425456047058106,0.04618035125732422,0.04660586899990449,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
round_29__position_09__formal_baseline_v1__inflation_020mm,measured,29,569,9,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,,0.026532735824584965,0.034974590301513675,0.03537901499657892,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True,completed,
round_29__position_10__multiscene_candidate_001__inflation_000mm,measured,29,570,10,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,,0.026443615913391116,0.03499452972412109,0.035403447996941395,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True,completed,
round_29__position_11__multiscene_candidate_001__inflation_005mm,measured,29,571,11,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,,0.026207872390747067,0.03465830230712891,0.03506876000028569,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True,completed,
round_29__position_12__multiscene_candidate_001__inflation_010mm,measured,29,572,12,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,,0.027069824218750003,0.03620316696166992,0.03663499699905515,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True,completed,
round_29__position_13__multiscene_candidate_001__inflation_015mm,measured,29,573,13,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,,0.0254170560836792,0.0344535026550293,0.03485794799780706,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True,completed,
round_29__position_14__multiscene_candidate_001__inflation_020mm,measured,29,574,14,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.0276974401473999,0.036458271026611325,0.036877181999443565,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_29__position_15__multiscene_candidate_005__inflation_000mm,measured,29,575,15,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.026905503273010254,0.03568304061889648,0.03610709599888651,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_29__position_16__multiscene_candidate_005__inflation_005mm,measured,29,576,16,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.034899008750915526,0.04659526443481445,0.04701689400098985,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_29__position_17__multiscene_candidate_005__inflation_010mm,measured,29,577,17,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.026264127731323243,0.034719680786132814,0.035133129997120705,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_29__position_18__multiscene_candidate_005__inflation_015mm,measured,29,578,18,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,,0.025834240913391114,0.034597118377685546,0.03500054000323871,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True,completed,
round_29__position_19__multiscene_candidate_005__inflation_020mm,measured,29,579,19,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.02674547290802002,0.035278079986572265,0.03568558099505026,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_29__position_20__multiscene_candidate_006__inflation_000mm,measured,29,580,20,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.02634662437438965,0.03535769653320313,0.03578062800079351,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_30__position_01__formal_baseline_v1__inflation_015mm,measured,30,581,1,formal_baseline_v1__inflation_015mm,formal_baseline_v1,15,True,,0.034607169151306155,0.046360576629638675,0.04678016999969259,"[41,7]",True,0.0,0.0,0.9454147815704346,0.9454147815704346,0.0,True,True,completed,
round_30__position_02__formal_baseline_v1__inflation_020mm,measured,30,582,2,formal_baseline_v1__inflation_020mm,formal_baseline_v1,20,True,,0.026311296463012696,0.034977790832519534,0.03541396599757718,"[41,7]",True,0.0,0.0,0.9469339847564697,0.9469339847564697,0.0,True,True,completed,
round_30__position_03__multiscene_candidate_001__inflation_000mm,measured,30,583,3,multiscene_candidate_001__inflation_000mm,multiscene_candidate_001,0,True,,0.025185215950012208,0.0339944953918457,0.034408283994707745,"[41,7]",True,0.0,0.0,0.9438675045967102,0.9438675045967102,0.0,True,True,completed,
round_30__position_04__multiscene_candidate_001__inflation_005mm,measured,30,584,4,multiscene_candidate_001__inflation_005mm,multiscene_candidate_001,5,True,,0.026837472915649415,0.03585123062133789,0.0362876020008116,"[41,7]",True,0.0,0.0,0.9440393447875977,0.9440393447875977,0.0,True,True,completed,
round_30__position_05__multiscene_candidate_001__inflation_010mm,measured,30,585,5,multiscene_candidate_001__inflation_010mm,multiscene_candidate_001,10,True,,0.028501855850219728,0.03709475326538086,0.037502207000216004,"[41,7]",True,0.0,0.0,0.9447669386863708,0.9447669386863708,0.0,True,True,completed,
round_30__position_06__multiscene_candidate_001__inflation_015mm,measured,30,586,6,multiscene_candidate_001__inflation_015mm,multiscene_candidate_001,15,True,,0.026020864486694335,0.03493952178955078,0.03534749300160911,"[41,7]",True,0.0,0.0,0.9460299015045166,0.9460299015045166,0.0,True,True,completed,
round_30__position_07__multiscene_candidate_001__inflation_020mm,measured,30,587,7,multiscene_candidate_001__inflation_020mm,multiscene_candidate_001,20,True,,0.02765343952178955,0.03605606460571289,0.036463176998950075,"[41,7]",True,0.0,0.0,0.947810709476471,0.947810709476471,0.0,True,True,completed,
round_30__position_08__multiscene_candidate_005__inflation_000mm,measured,30,588,8,multiscene_candidate_005__inflation_000mm,multiscene_candidate_005,0,True,,0.02796457576751709,0.03697971343994141,0.03742655800306238,"[41,7]",True,0.0,0.0,0.9438865780830383,0.9438865780830383,0.0,True,True,completed,
round_30__position_09__multiscene_candidate_005__inflation_005mm,measured,30,589,9,multiscene_candidate_005__inflation_005mm,multiscene_candidate_005,5,True,,0.0360069751739502,0.047922176361083986,0.04833939200034365,"[41,7]",True,0.0,0.0,0.9450989365577698,0.9450989365577698,0.0,True,True,completed,
round_30__position_10__multiscene_candidate_005__inflation_010mm,measured,30,590,10,multiscene_candidate_005__inflation_010mm,multiscene_candidate_005,10,True,,0.026497343063354488,0.0351409912109375,0.03555941399827134,"[41,7]",True,0.0,0.0,0.9485982656478882,0.9485982656478882,0.0,True,True,completed,
round_30__position_11__multiscene_candidate_005__inflation_015mm,measured,30,591,11,multiscene_candidate_005__inflation_015mm,multiscene_candidate_005,15,True,,0.025963424682617187,0.034444095611572266,0.034863749002397526,"[41,7]",True,0.0,0.0,0.9550252556800842,0.9550252556800842,0.0,True,True,completed,
round_30__position_12__multiscene_candidate_005__inflation_020mm,measured,30,592,12,multiscene_candidate_005__inflation_020mm,multiscene_candidate_005,20,True,,0.027779743194580077,0.03628953552246094,0.03669950600306038,"[41,7]",True,0.0,0.0,0.9647320508956909,0.9647320508956909,0.0,True,True,completed,
round_30__position_13__multiscene_candidate_006__inflation_000mm,measured,30,593,13,multiscene_candidate_006__inflation_000mm,multiscene_candidate_006,0,True,,0.026234272003173832,0.034748416900634765,0.03515209900069749,"[41,7]",True,0.0,0.0,0.9438737630844116,0.9438737630844116,0.0,True,True,completed,
round_30__position_14__multiscene_candidate_006__inflation_005mm,measured,30,594,14,multiscene_candidate_006__inflation_005mm,multiscene_candidate_006,5,True,,0.027399328231811522,0.03603753662109375,0.036609845999919344,"[41,7]",True,0.0,0.0,0.9442387819290161,0.9442387819290161,0.0,True,True,completed,
round_30__position_15__multiscene_candidate_006__inflation_010mm,measured,30,595,15,multiscene_candidate_006__inflation_010mm,multiscene_candidate_006,10,True,,0.028079904556274418,0.03652524948120117,0.036955370000214316,"[41,7]",True,0.0,0.0,0.9451422691345215,0.9451422691345215,0.0,True,True,completed,
round_30__position_16__multiscene_candidate_006__inflation_015mm,measured,30,596,16,multiscene_candidate_006__inflation_015mm,multiscene_candidate_006,15,True,,0.026968832969665527,0.03623507308959961,0.03665291399374837,"[41,7]",True,0.0,0.0,0.9466080665588379,0.9466080665588379,0.0,True,True,completed,
round_30__position_17__multiscene_candidate_006__inflation_020mm,measured,30,597,17,multiscene_candidate_006__inflation_020mm,multiscene_candidate_006,20,True,,0.025771072387695312,0.0344073600769043,0.03483101799793076,"[41,7]",True,0.0,0.0,0.9485822916030884,0.9485822916030884,0.0,True,True,completed,
round_30__position_18__formal_baseline_v1__inflation_000mm,measured,30,598,18,formal_baseline_v1__inflation_000mm,formal_baseline_v1,0,True,,0.027125633239746094,0.035593215942382815,0.036023660002683755,"[41,7]",True,0.0,0.0,0.9438674449920654,0.9438674449920654,0.0,True,True,completed,
round_30__position_19__formal_baseline_v1__inflation_005mm,measured,30,599,19,formal_baseline_v1__inflation_005mm,formal_baseline_v1,5,True,,0.0254968318939209,0.035288288116455076,0.035698763000254985,"[41,7]",True,0.0,0.0,0.9439100027084351,0.9439100027084351,0.0,True,True,completed,
round_30__position_20__formal_baseline_v1__inflation_010mm,measured,30,600,20,formal_baseline_v1__inflation_010mm,formal_baseline_v1,10,True,,0.026145153045654297,0.03460208129882812,0.035031138999329414,"[41,7]",True,0.0,0.0,0.9444064497947693,0.9444064497947693,0.0,True,True,completed,
